timestamp,cpu_utilization,memory_mb,latency_ms,request_volume,instance_price,availability
2026-08-08T15:45:00,44.06,521.3,119.36,2366,0.002396,99.9789
2026-08-08T16:00:00,35.13,512.3,71.72,2526,0.001511,99.9549
2026-08-08T16:15:00,30.63,459.4,69.41,1858,0.000964,99.9472
2026-08-08T16:30:00,53.15,526.0,116.29,2153,0.002143,99.9481
2026-08-08T16:45:00,43.79,508.2,117.92,2324,0.002267,99.9888
2026-08-08T17:00:00,35.85,481.0,99.35,2019,0.001571,99.9555
2026-08-08T17:15:00,42.75,543.2,83.52,2543,0.001878,99.957
2026-08-08T17:30:00,38.39,490.6,120.28,2007,0.001928,99.9516
2026-08-08T17:45:00,48.83,522.4,98.6,2356,0.001975,99.9238
2026-08-08T18:00:00,16.9,384.3,61.19,857,0.000328,99.9309
2026-08-08T18:15:00,27.85,453.3,100.0,1960,0.001446,99.9534
2026-08-08T18:30:00,30.61,397.7,95.79,1481,0.000918,99.9175
2026-08-08T18:45:00,16.85,414.7,64.23,1373,0.000595,99.959
2026-08-08T19:00:00,28.83,390.9,77.45,1374,0.000677,99.9562
2026-08-08T19:15:00,31.83,398.6,74.87,1615,0.000784,99.9473
2026-08-08T19:30:00,16.69,377.2,59.72,1188,0.000436,99.9587
2026-08-08T19:45:00,32.47,475.1,60.33,1666,0.000777,99.9261
2026-08-08T20:00:00,23.69,395.9,71.36,997,0.000458,99.9917
2026-08-08T20:15:00,26.75,381.7,86.17,1390,0.000744,99.9154
2026-08-08T20:30:00,27.71,369.4,64.11,1326,0.000511,99.981
2026-08-08T20:45:00,26.81,445.2,79.89,1323,0.000766,99.9715
2026-08-08T21:00:00,23.44,400.8,67.57,1437,0.000634,99.9516
2026-08-08T21:15:00,24.9,420.8,73.27,1738,0.000872,99.9615
2026-08-08T21:30:00,23.49,379.7,51.31,955,0.000303,99.942
2026-08-08T21:45:00,25.85,406.6,73.91,1774,0.000868,99.9414
2026-08-08T22:00:00,10.9,279.1,39.74,536,9.7e-05,99.9854
2026-08-08T22:15:00,7.92,333.6,38.9,502,0.000106,99.9316
2026-08-08T22:30:00,15.72,338.9,47.11,637,0.000166,99.917
2026-08-08T22:45:00,13.42,345.6,46.41,744,0.000194,99.9788
2026-08-08T23:00:00,13.18,348.3,41.92,623,0.000148,99.9584
2026-08-08T23:15:00,14.46,323.7,46.52,578,0.000142,99.9457
2026-08-08T23:30:00,5.0,340.3,44.43,607,0.000149,99.9514
2026-08-08T23:45:00,5.16,283.0,28.54,222,2.9e-05,99.9134
2026-08-09T00:00:00,5.0,275.7,31.64,378,5.4e-05,99.906
2026-08-09T00:15:00,5.0,281.9,27.91,286,3.7e-05,99.9553
2026-08-09T00:30:00,11.18,331.4,39.38,422,9e-05,99.9142
2026-08-09T00:45:00,5.0,248.8,32.52,463,6.1e-05,99.9466
2026-08-09T01:00:00,5.0,281.3,34.87,56,9e-06,99.9524
2026-08-09T01:15:00,5.0,299.9,34.55,225,3.8e-05,99.926
2026-08-09T01:30:00,7.68,293.9,36.36,164,2.9e-05,99.9506
2026-08-09T01:45:00,11.38,353.4,50.87,800,0.000234,99.9365
2026-08-09T02:00:00,7.76,295.9,34.0,352,5.8e-05,99.9098
2026-08-09T02:15:00,12.17,309.5,40.93,608,0.000125,99.9414
2026-08-09T02:30:00,11.47,307.8,43.27,606,0.000131,99.9656
2026-08-09T02:45:00,10.52,313.0,47.26,407,9.8e-05,99.9365
2026-08-09T03:00:00,5.0,232.0,25.91,242,2.4e-05,99.9471
2026-08-09T03:15:00,6.44,284.5,37.78,508,8.9e-05,99.9183
2026-08-09T03:30:00,5.1,267.7,27.1,0,0.0,99.9817
2026-08-09T03:45:00,13.73,298.5,40.38,396,7.8e-05,99.9341
2026-08-09T04:00:00,13.85,326.2,41.8,374,8.3e-05,99.9541
2026-08-09T04:15:00,10.69,321.8,42.28,210,4.7e-05,99.9555
2026-08-09T04:30:00,5.0,237.5,28.25,277,3e-05,99.9475
2026-08-09T04:45:00,5.0,265.8,28.26,29,4e-06,99.9847
2026-08-09T05:00:00,5.0,278.2,41.92,753,0.000143,99.9552
2026-08-09T05:15:00,7.76,337.6,39.07,577,0.000124,99.9362
2026-08-09T05:30:00,8.21,322.8,26.89,307,4.3e-05,99.9405
2026-08-09T05:45:00,16.01,381.8,58.91,978,0.000358,99.9448
2026-08-09T06:00:00,28.18,377.0,67.03,1499,0.000617,99.947
2026-08-09T06:15:00,28.82,442.2,89.09,1601,0.001027,99.943
2026-08-09T06:30:00,22.91,369.9,73.3,1389,0.000613,99.917
2026-08-09T06:45:00,33.15,448.9,74.08,1556,0.000842,99.9563
2026-08-09T07:00:00,33.84,431.6,98.93,1783,0.001239,99.944
2026-08-09T07:15:00,35.74,415.4,70.86,1655,0.000793,99.9278
2026-08-09T07:30:00,14.87,331.3,66.11,1147,0.000409,99.936
2026-08-09T07:45:00,17.93,408.4,69.6,1278,0.000591,100.0
2026-08-09T08:00:00,12.12,391.9,43.76,1031,0.000288,99.9583
2026-08-09T08:15:00,27.7,381.0,79.76,1193,0.00059,99.9571
2026-08-09T08:30:00,21.11,393.6,65.09,1087,0.000453,99.9337
2026-08-09T08:45:00,26.67,455.0,70.76,1596,0.000836,99.9473
2026-08-09T09:00:00,38.98,466.3,78.92,2143,0.001284,99.9624
2026-08-09T09:15:00,30.55,444.9,70.04,1523,0.000773,99.9381
2026-08-09T09:30:00,35.18,466.5,71.15,1920,0.001037,99.9481
2026-08-09T09:45:00,32.58,471.1,80.03,1644,0.001009,99.9597
2026-08-09T10:00:00,39.53,508.0,124.81,2386,0.002462,99.9465
2026-08-09T10:15:00,49.25,539.1,140.72,2920,0.003605,99.9437
2026-08-09T10:30:00,31.67,464.1,111.33,1811,0.001523,99.9382
2026-08-09T10:45:00,58.63,540.1,112.79,2721,0.002698,99.9558
2026-08-09T11:00:00,38.63,502.5,98.41,2175,0.00175,99.9425
2026-08-09T11:15:00,43.16,504.6,115.6,2381,0.002261,99.9402
2026-08-09T11:30:00,38.67,514.0,135.87,2382,0.002707,99.9677
2026-08-09T11:45:00,45.19,519.6,157.65,2777,0.003703,99.9468
2026-08-09T12:00:00,39.38,459.6,87.07,1794,0.001168,99.9589
2026-08-09T12:15:00,41.7,483.7,129.53,2365,0.002412,99.9529
2026-08-09T12:30:00,31.68,454.5,102.55,1879,0.001425,99.9746
2026-08-09T12:45:00,41.8,524.0,117.07,2365,0.002361,99.9664
2026-08-09T13:00:00,47.13,510.4,132.97,2717,0.003001,99.9368
2026-08-09T13:15:00,41.05,526.6,96.62,2365,0.001959,99.9669
2026-08-09T13:30:00,42.17,487.9,121.58,1945,0.001878,99.9122
2026-08-09T13:45:00,39.56,482.4,100.51,1714,0.001353,99.9564
2026-08-09T14:00:00,57.27,553.4,144.17,2947,0.003827,99.9678
2026-08-09T14:15:00,40.95,515.8,102.16,2489,0.002135,99.968
2026-08-09T14:30:00,46.53,481.6,104.04,2611,0.002129,99.9455
2026-08-09T14:45:00,33.41,492.4,83.29,1659,0.001107,99.955
2026-08-09T15:00:00,42.99,553.2,124.25,2847,0.003185,99.9391
2026-08-09T15:15:00,47.02,440.3,83.96,2082,0.001253,99.9293
2026-08-09T15:30:00,45.15,523.2,80.28,2219,0.001517,99.9536
2026-08-09T15:45:00,40.04,497.9,109.18,2172,0.001922,99.9706
2026-08-09T16:00:00,48.21,577.5,145.37,2721,0.003718,99.9513
2026-08-09T16:15:00,32.31,426.8,86.03,2073,0.001239,99.9231
2026-08-09T16:30:00,37.85,479.7,76.72,2040,0.001222,99.9741
2026-08-09T16:45:00,40.2,472.2,133.3,2317,0.002374,99.957
2026-08-09T17:00:00,41.5,462.8,107.4,1935,0.001565,99.9252
2026-08-09T17:15:00,45.64,529.3,120.53,2776,0.002882,99.9088
2026-08-09T17:30:00,36.92,535.3,125.2,2226,0.002428,99.9516
2026-08-09T17:45:00,42.17,537.6,105.59,2639,0.002438,99.9413
2026-08-09T18:00:00,22.42,390.3,58.93,959,0.000359,99.9805
2026-08-09T18:15:00,32.68,461.0,96.08,1610,0.001161,99.9494
2026-08-09T18:30:00,25.1,386.5,62.11,848,0.000331,99.9619
2026-08-09T18:45:00,30.33,441.4,91.57,1989,0.001308,99.9107
2026-08-09T19:00:00,34.88,470.9,87.21,1717,0.001148,99.9417
2026-08-09T19:15:00,51.33,575.7,145.19,3094,0.004209,99.9356
2026-08-09T19:30:00,33.81,476.3,85.99,1710,0.00114,99.9318
2026-08-09T19:45:00,30.21,439.8,99.13,1859,0.001319,99.964
2026-08-09T20:00:00,20.96,380.7,71.72,1297,0.000576,99.9428
2026-08-09T20:15:00,13.57,379.5,63.93,938,0.00037,99.9398
2026-08-09T20:30:00,29.66,448.0,94.76,1774,0.001226,99.9847
2026-08-09T20:45:00,28.38,438.7,109.41,1348,0.001053,99.9505
2026-08-09T21:00:00,26.47,409.6,60.28,1503,0.000604,99.9866
2026-08-09T21:15:00,38.25,471.6,87.59,1473,0.00099,99.9156
2026-08-09T21:30:00,19.23,358.9,58.99,921,0.000317,99.9449
2026-08-09T21:45:00,34.69,396.0,81.09,1421,0.000743,99.963
2026-08-09T22:00:00,10.31,313.4,29.05,452,6.7e-05,99.9561
2026-08-09T22:15:00,7.01,266.6,20.41,151,1.3e-05,99.9703
2026-08-09T22:30:00,7.97,300.6,34.19,119,2e-05,99.9536
2026-08-09T22:45:00,9.26,326.1,51.29,789,0.000215,99.9306
2026-08-09T23:00:00,6.77,364.0,46.39,923,0.000254,99.9342
2026-08-09T23:15:00,8.55,299.6,28.42,259,3.6e-05,99.9276
2026-08-09T23:30:00,5.0,295.7,30.33,169,2.5e-05,99.9397
2026-08-09T23:45:00,5.17,296.0,40.82,163,3.2e-05,99.9518
2026-08-10T00:00:00,15.6,326.5,47.71,692,0.000175,99.9596
2026-08-10T00:15:00,10.55,352.8,44.8,887,0.000228,99.9606
2026-08-10T00:30:00,7.21,296.2,34.01,336,5.5e-05,99.9562
2026-08-10T00:45:00,7.35,322.7,37.85,169,3.4e-05,99.9597
2026-08-10T01:00:00,10.85,355.9,27.83,419,6.8e-05,99.9357
2026-08-10T01:15:00,14.31,349.8,50.34,561,0.000161,99.9703
2026-08-10T01:30:00,11.15,327.8,41.62,859,0.000191,99.9702
2026-08-10T01:45:00,9.2,344.7,54.04,997,0.000302,99.9495
2026-08-10T02:00:00,13.59,320.0,39.05,478,9.7e-05,99.9828
2026-08-10T02:15:00,13.26,326.3,33.09,495,8.7e-05,99.9842
2026-08-10T02:30:00,11.02,334.1,35.95,435,8.5e-05,99.9511
2026-08-10T02:45:00,5.0,300.1,25.09,341,4.2e-05,99.9998
2026-08-10T03:00:00,18.27,329.1,39.56,605,0.000128,99.9264
2026-08-10T03:15:00,14.33,322.3,48.86,824,0.000211,99.9747
2026-08-10T03:30:00,5.0,338.9,40.56,496,0.000111,99.9182
2026-08-10T03:45:00,16.38,314.8,42.22,779,0.000169,99.9585
2026-08-10T04:00:00,5.0,306.2,28.53,501,7.1e-05,99.9615
2026-08-10T04:15:00,6.53,301.8,25.9,469,6e-05,99.985
2026-08-10T04:30:00,24.4,360.6,64.7,1036,0.000393,99.9789
2026-08-10T04:45:00,5.0,308.1,37.81,758,0.000144,99.9388
2026-08-10T05:00:00,5.14,246.1,23.64,302,2.9e-05,99.994
2026-08-10T05:15:00,5.0,301.7,38.53,468,8.9e-05,99.9332
2026-08-10T05:30:00,11.67,311.8,41.46,699,0.000147,99.974
2026-08-10T05:45:00,19.29,295.7,37.07,298,5.3e-05,99.9845
2026-08-10T06:00:00,33.6,436.9,125.74,1893,0.001693,99.9293
2026-08-10T06:15:00,55.51,588.1,121.96,2982,0.003481,99.9253
2026-08-10T06:30:00,54.46,565.3,117.48,2992,0.003234,99.9683
2026-08-10T06:45:00,49.48,586.4,98.98,2598,0.002455,99.9783
2026-08-10T07:00:00,39.71,504.3,109.27,2147,0.001926,99.9604
2026-08-10T07:15:00,61.25,600.7,109.17,2966,0.003166,99.9529
2026-08-10T07:30:00,56.05,560.0,97.89,3077,0.002746,99.9417
2026-08-10T07:45:00,42.65,553.6,105.78,2739,0.002611,99.9718
2026-08-10T08:00:00,49.59,561.5,152.75,2920,0.004076,99.9258
2026-08-10T08:15:00,28.06,444.1,81.86,1952,0.001155,99.9558
2026-08-10T08:30:00,46.21,484.8,125.37,2236,0.002212,99.9546
2026-08-10T08:45:00,38.56,506.6,133.67,2493,0.002748,99.9182
2026-08-10T09:00:00,38.21,502.9,121.19,1860,0.001845,99.9578
2026-08-10T09:15:00,62.89,546.5,101.84,3107,0.002814,99.9478
2026-08-10T09:30:00,44.19,555.2,120.37,2754,0.002996,99.9173
2026-08-10T09:45:00,39.9,412.0,101.27,1633,0.001109,99.9586
2026-08-10T10:00:00,61.68,647.1,148.05,3197,0.004985,99.9522
2026-08-10T10:15:00,78.85,690.1,213.39,3994,0.009574,99.9382
2026-08-10T10:30:00,57.44,611.4,131.13,3773,0.004923,99.9378
2026-08-10T10:45:00,65.01,634.5,122.95,3599,0.00457,99.9056
2026-08-10T11:00:00,56.63,618.6,203.85,3003,0.006163,99.9295
2026-08-10T11:15:00,76.41,722.2,222.53,4328,0.011322,99.9133
2026-08-10T11:30:00,81.33,754.8,129.46,4738,0.007535,99.8301
2026-08-10T11:45:00,73.61,688.3,175.56,4222,0.008304,99.9374
2026-08-10T12:00:00,75.82,762.9,148.64,4210,0.00777,99.8941
2026-08-10T12:15:00,72.43,646.3,143.45,3782,0.005707,99.8867
2026-08-10T12:30:00,56.97,603.7,138.24,3443,0.004677,99.9739
2026-08-10T12:45:00,56.19,590.2,116.24,2898,0.003236,99.9084
2026-08-10T13:00:00,60.64,601.7,157.51,3483,0.005372,99.9569
2026-08-10T13:15:00,69.25,667.7,168.25,4048,0.007402,99.8388
2026-08-10T13:30:00,81.36,715.0,168.26,4121,0.008069,99.8978
2026-08-10T13:45:00,57.53,630.6,118.45,3019,0.00367,99.9345
2026-08-10T14:00:00,49.96,549.0,122.21,3346,0.003654,99.9383
2026-08-10T14:15:00,60.17,615.7,134.68,3529,0.004763,99.905
2026-08-10T14:30:00,71.12,703.7,167.96,3712,0.007141,99.9255
2026-08-10T14:45:00,69.67,634.1,145.24,3439,0.005155,99.9109
2026-08-10T15:00:00,68.49,666.1,170.42,3484,0.006437,99.9426
2026-08-10T15:15:00,69.0,691.2,125.29,3945,0.00556,99.9147
2026-08-10T15:30:00,53.68,599.3,134.81,3107,0.004085,99.9085
2026-08-10T15:45:00,60.35,659.9,140.7,3655,0.005524,99.9133
2026-08-10T16:00:00,79.93,745.6,197.69,4554,0.010926,99.9259
2026-08-10T16:15:00,75.72,706.9,199.18,4384,0.010047,99.9445
2026-08-10T16:30:00,76.58,725.6,226.18,4384,0.01171,99.8865
2026-08-10T16:45:00,72.89,704.0,249.05,4312,0.012305,99.9129
2026-08-10T17:00:00,78.79,715.8,181.14,4371,0.009225,99.9433
2026-08-10T17:15:00,79.85,739.3,172.75,4074,0.008468,99.8062
2026-08-10T17:30:00,64.51,634.8,155.7,3799,0.006111,99.952
2026-08-10T17:45:00,84.59,770.0,239.73,4655,0.013986,99.8388
2026-08-10T18:00:00,48.49,577.7,121.75,2822,0.003231,99.9558
2026-08-10T18:15:00,49.65,504.1,127.35,2605,0.002722,99.9432
2026-08-10T18:30:00,44.75,523.5,95.34,2326,0.001889,99.9885
2026-08-10T18:45:00,47.55,532.8,117.69,2568,0.002621,99.9518
2026-08-10T19:00:00,41.63,492.8,87.71,2549,0.001793,99.9294
2026-08-10T19:15:00,37.06,500.0,90.33,1961,0.001442,99.9539
2026-08-10T19:30:00,53.43,575.5,130.6,3127,0.003826,99.9419
2026-08-10T19:45:00,37.77,454.5,111.23,2116,0.001741,99.9255
2026-08-10T20:00:00,30.66,406.1,100.16,1674,0.001108,99.9466
2026-08-10T20:15:00,43.05,546.3,115.5,2830,0.002906,99.9203
2026-08-10T20:30:00,31.59,449.3,52.82,2106,0.000814,99.9455
2026-08-10T20:45:00,77.38,699.2,190.69,4373,0.00949,99.9078
2026-08-10T21:00:00,29.87,438.1,88.06,1885,0.001184,99.9399
2026-08-10T21:15:00,34.1,441.1,92.82,1680,0.00112,99.9276
2026-08-10T21:30:00,50.67,528.5,86.08,2720,0.002014,99.9573
2026-08-10T21:45:00,46.53,564.2,105.45,2627,0.002544,99.9525
2026-08-10T22:00:00,21.19,365.5,58.11,1240,0.000429,99.9175
2026-08-10T22:15:00,9.95,311.8,44.5,668,0.000151,99.9325
2026-08-10T22:30:00,15.78,386.2,47.85,1028,0.000309,99.9666
2026-08-10T22:45:00,23.3,378.7,60.35,1208,0.000449,99.9291
2026-08-10T23:00:00,8.87,341.2,33.11,774,0.000142,99.9552
2026-08-10T23:15:00,5.36,346.4,39.73,567,0.000127,99.9471
2026-08-10T23:30:00,14.58,345.6,49.96,562,0.000158,99.9228
2026-08-10T23:45:00,5.0,306.4,31.48,410,6.4e-05,99.9479
2026-08-11T00:00:00,6.16,306.8,39.25,201,3.9e-05,99.9662
2026-08-11T00:15:00,11.14,315.5,36.54,672,0.000126,99.9741
2026-08-11T00:30:00,11.59,302.6,51.8,657,0.000168,99.9555
2026-08-11T00:45:00,7.93,279.3,22.7,593,6.1e-05,99.9942
2026-08-11T01:00:00,5.0,295.6,36.81,355,6.3e-05,99.9851
2026-08-11T01:15:00,13.05,332.0,34.25,738,0.000137,99.9492
2026-08-11T01:30:00,5.0,272.8,36.98,347,5.7e-05,99.9619
2026-08-11T01:45:00,16.02,374.2,47.48,963,0.000278,99.9482
2026-08-11T02:00:00,10.39,344.7,49.3,983,0.000272,99.9569
2026-08-11T02:15:00,6.64,318.3,46.5,631,0.000152,99.9733
2026-08-11T02:30:00,19.89,363.0,52.72,777,0.000242,99.9887
2026-08-11T02:45:00,13.51,301.5,47.48,428,0.0001,99.9373
2026-08-11T03:00:00,5.09,312.1,26.87,651,8.9e-05,99.8963
2026-08-11T03:15:00,15.46,366.9,59.92,994,0.000356,99.9727
2026-08-11T03:30:00,16.31,369.9,51.89,501,0.000157,99.9164
2026-08-11T03:45:00,19.13,346.7,51.33,756,0.000219,99.9529
2026-08-11T04:00:00,7.47,331.9,39.86,427,9.2e-05,99.9447
2026-08-11T04:15:00,14.98,358.2,67.54,807,0.000318,99.9507
2026-08-11T04:30:00,5.0,321.3,27.08,361,5.1e-05,99.9544
2026-08-11T04:45:00,8.98,338.7,39.85,599,0.000132,99.9553
2026-08-11T05:00:00,6.71,348.0,37.88,431,9.2e-05,99.9522
2026-08-11T05:15:00,15.14,348.3,36.81,446,9.3e-05,99.9182
2026-08-11T05:30:00,15.06,305.9,44.66,720,0.00016,99.9378
2026-08-11T05:45:00,11.19,353.7,48.61,748,0.000209,99.9711
2026-08-11T06:00:00,54.94,568.0,165.84,3002,0.004603,99.9509
2026-08-11T06:15:00,58.64,581.1,105.79,2921,0.002923,99.9535
2026-08-11T06:30:00,47.91,575.6,140.34,2820,0.003708,99.9496
2026-08-11T06:45:00,34.25,459.9,96.37,1931,0.001393,99.9591
2026-08-11T07:00:00,37.47,486.1,110.38,2275,0.001987,99.9365
2026-08-11T07:15:00,42.52,472.0,126.17,2347,0.002275,99.9593
2026-08-11T07:30:00,42.25,552.2,116.74,2812,0.00295,99.9708
2026-08-11T07:45:00,41.79,485.5,111.29,2355,0.002071,99.9396
2026-08-11T08:00:00,54.44,608.6,138.82,2942,0.004046,99.943
2026-08-11T08:15:00,46.89,551.8,113.93,2856,0.002922,99.9468
2026-08-11T08:30:00,47.18,506.2,130.81,2455,0.002646,99.9579
2026-08-11T08:45:00,82.1,741.2,204.52,4878,0.012035,99.8807
2026-08-11T09:00:00,44.65,531.9,115.6,2397,0.002399,99.9437
2026-08-11T09:15:00,36.7,438.9,85.86,1669,0.001024,99.9614
2026-08-11T09:30:00,52.65,565.6,132.29,3308,0.004028,99.9356
2026-08-11T09:45:00,55.7,560.0,142.98,3324,0.004332,99.9531
2026-08-11T10:00:00,89.87,750.7,145.52,4965,0.008828,99.8465
2026-08-11T10:15:00,73.72,734.3,189.89,4553,0.010333,99.8232
2026-08-11T10:30:00,67.51,635.4,177.27,3943,0.007229,99.9374
2026-08-11T10:45:00,83.34,757.3,201.77,4627,0.011507,99.9406
2026-08-11T11:00:00,55.84,635.0,145.13,3445,0.005167,99.9235
2026-08-11T11:15:00,84.79,727.8,229.19,4067,0.011042,99.8892
2026-08-11T11:30:00,67.17,655.5,154.71,3773,0.006228,99.9518
2026-08-11T11:45:00,64.03,638.7,181.08,3575,0.00673,99.9033
2026-08-11T12:00:00,81.77,763.4,168.9,4725,0.009916,99.779
2026-08-11T12:15:00,49.38,538.6,168.49,3173,0.004687,99.9565
2026-08-11T12:30:00,68.13,644.1,155.4,3881,0.006322,99.9407
2026-08-11T12:45:00,57.77,635.8,147.69,3413,0.005216,99.9434
2026-08-11T13:00:00,60.6,659.6,174.26,3637,0.006804,99.8861
2026-08-11T13:15:00,62.11,660.2,169.03,3654,0.006637,99.939
2026-08-11T13:30:00,79.77,703.7,190.51,4244,0.00926,99.8692
2026-08-11T13:45:00,56.97,599.0,132.85,3410,0.004417,99.9601
2026-08-11T14:00:00,69.73,654.9,137.77,3580,0.005257,99.9585
2026-08-11T14:15:00,65.97,629.0,148.88,3312,0.005048,99.9297
2026-08-11T14:30:00,80.13,686.4,153.44,4198,0.007196,99.9426
2026-08-11T14:45:00,60.49,610.0,167.19,3158,0.005242,99.9173
2026-08-11T15:00:00,77.11,754.3,204.64,4385,0.011017,99.9171
2026-08-11T15:15:00,62.83,646.4,143.51,3593,0.005425,99.9487
2026-08-11T15:30:00,54.89,584.1,98.38,3120,0.002918,99.8954
2026-08-11T15:45:00,62.45,628.7,129.61,3342,0.004432,99.8741
2026-08-11T16:00:00,64.04,672.0,154.43,4023,0.006795,99.8918
2026-08-11T16:15:00,58.5,610.6,140.0,3216,0.004474,99.9658
2026-08-11T16:30:00,73.89,749.1,188.14,4446,0.010198,99.7964
2026-08-11T16:45:00,57.33,590.9,152.15,2951,0.004318,99.9303
2026-08-11T17:00:00,59.95,631.1,135.18,3035,0.004214,99.9241
2026-08-11T17:15:00,81.08,769.7,195.74,4344,0.010652,99.9576
2026-08-11T17:30:00,83.55,792.9,158.82,4390,0.008998,99.8448
2026-08-11T17:45:00,81.26,774.2,243.97,4622,0.014209,99.8807
2026-08-11T18:00:00,42.26,490.5,123.73,2278,0.00225,99.9592
2026-08-11T18:15:00,54.48,590.1,136.67,3021,0.003966,99.922
2026-08-11T18:30:00,54.86,591.9,105.85,3115,0.003177,99.9719
2026-08-11T18:45:00,50.8,527.1,122.32,2633,0.002763,99.9539
2026-08-11T19:00:00,38.28,469.8,101.39,2369,0.001837,99.9733
2026-08-11T19:15:00,28.17,452.4,109.3,1630,0.001312,99.9604
2026-08-11T19:30:00,55.97,564.1,120.96,2934,0.003258,99.9687
2026-08-11T19:45:00,40.9,462.0,106.6,2035,0.001631,99.9601
2026-08-11T20:00:00,38.57,515.9,110.01,2367,0.002187,99.9385
2026-08-11T20:15:00,28.87,419.2,85.94,1875,0.001099,99.9054
2026-08-11T20:30:00,34.86,453.5,92.21,1948,0.001326,99.938
2026-08-11T20:45:00,54.14,520.8,58.96,2914,0.001456,99.9497
2026-08-11T21:00:00,51.99,549.7,137.1,2509,0.003078,99.9332
2026-08-11T21:15:00,46.86,500.7,117.92,2521,0.002422,99.9387
2026-08-11T21:30:00,39.86,473.6,77.09,2226,0.001323,99.9515
2026-08-11T21:45:00,35.12,501.1,117.55,2373,0.002275,99.9193
2026-08-11T22:00:00,8.45,321.7,42.38,644,0.000143,99.9526
2026-08-11T22:15:00,22.08,379.0,76.05,1198,0.000562,99.9313
2026-08-11T22:30:00,21.34,390.8,70.96,896,0.000404,99.9781
2026-08-11T22:45:00,22.24,319.2,43.72,1078,0.000245,99.9084
2026-08-11T23:00:00,9.45,325.3,52.2,798,0.000221,99.9095
2026-08-11T23:15:00,12.63,311.9,40.84,504,0.000104,99.9285
2026-08-11T23:30:00,14.85,322.6,45.77,878,0.000211,99.9562
2026-08-11T23:45:00,17.9,373.4,49.92,1017,0.000309,99.9581
2026-08-12T00:00:00,20.14,343.7,45.77,567,0.000145,99.9558
2026-08-12T00:15:00,17.39,298.5,37.79,599,0.00011,99.9377
2026-08-12T00:30:00,15.2,334.7,54.11,792,0.000233,99.9586
2026-08-12T00:45:00,11.29,326.1,56.18,885,0.000264,99.9336
2026-08-12T01:00:00,13.55,319.2,49.58,1071,0.000276,99.9546
2026-08-12T01:15:00,5.12,298.4,29.83,500,7.2e-05,99.9432
2026-08-12T01:30:00,14.29,320.3,48.01,562,0.000141,99.9385
2026-08-12T01:45:00,13.54,349.6,48.18,431,0.000118,99.9526
2026-08-12T02:00:00,12.97,328.4,44.53,505,0.00012,99.9355
2026-08-12T02:15:00,11.63,348.1,47.04,604,0.000161,99.9304
2026-08-12T02:30:00,13.29,340.7,61.5,997,0.00034,99.9345
2026-08-12T02:45:00,16.31,304.6,40.68,667,0.000135,99.9466
2026-08-12T03:00:00,15.08,348.0,56.32,904,0.000288,99.9306
2026-08-12T03:15:00,5.0,282.5,28.68,230,3e-05,99.9609
2026-08-12T03:30:00,5.99,314.4,34.17,30,5e-06,99.9299
2026-08-12T03:45:00,10.77,348.1,55.66,1143,0.000361,99.951
2026-08-12T04:00:00,11.95,351.0,56.26,877,0.000282,99.9681
2026-08-12T04:15:00,6.46,304.0,44.62,460,0.000102,99.9139
2026-08-12T04:30:00,5.0,299.3,30.52,531,7.9e-05,99.9551
2026-08-12T04:45:00,13.69,333.3,46.75,572,0.000145,99.9597
2026-08-12T05:00:00,5.98,326.7,49.91,640,0.00017,99.9387
2026-08-12T05:15:00,5.0,278.2,36.74,357,5.9e-05,99.949
2026-08-12T05:30:00,12.53,312.9,52.01,574,0.000152,99.9807
2026-08-12T05:45:00,12.17,327.4,41.32,522,0.000115,99.9188
2026-08-12T06:00:00,34.27,486.1,84.7,2012,0.001348,99.9289
2026-08-12T06:15:00,39.53,485.4,94.79,1776,0.00133,99.9215
2026-08-12T06:30:00,37.88,454.9,113.15,2178,0.001824,99.9467
2026-08-12T06:45:00,37.16,490.5,85.22,2206,0.001501,99.9391
2026-08-12T07:00:00,33.94,459.2,59.46,2099,0.000933,99.9401
2026-08-12T07:15:00,27.71,431.6,92.49,1397,0.000908,99.9394
2026-08-12T07:30:00,44.26,507.9,105.3,2545,0.002215,99.9406
2026-08-12T07:45:00,33.8,448.0,86.81,1633,0.001034,99.9417
2026-08-12T08:00:00,28.65,445.8,103.45,1928,0.001447,99.9783
2026-08-12T08:15:00,40.72,483.4,109.14,2129,0.001828,99.9664
2026-08-12T08:30:00,40.23,538.6,144.99,2519,0.003202,99.9403
2026-08-12T08:45:00,42.45,499.8,79.87,2428,0.001578,99.9178
2026-08-12T09:00:00,34.36,411.5,99.01,1613,0.00107,99.9685
2026-08-12T09:15:00,41.59,456.1,100.94,2004,0.001502,99.9452
2026-08-12T09:30:00,34.7,466.9,106.31,1891,0.001528,99.9464
2026-08-12T09:45:00,48.76,596.4,129.43,2798,0.003515,99.9519
2026-08-12T10:00:00,81.51,705.1,148.8,4236,0.007234,99.9067
2026-08-12T10:15:00,83.61,729.3,192.49,4566,0.010433,99.8238
2026-08-12T10:30:00,82.86,760.1,211.36,4481,0.011717,99.8392
2026-08-12T10:45:00,57.58,629.2,137.46,3263,0.004593,99.8784
2026-08-12T11:00:00,50.12,555.9,115.81,3260,0.003416,99.8921
2026-08-12T11:15:00,67.53,664.3,184.47,4045,0.008068,99.9249
2026-08-12T11:30:00,69.01,621.4,184.7,3750,0.007005,99.905
2026-08-12T11:45:00,79.37,709.2,198.35,4653,0.010654,99.9468
